Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary
BaseReduzida1_weka,4,10,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071618E7,13239.0,1470.0,1334.0,136.0,0.0,90.74829931972789,9.251700680272108,0.0,0.8142014341954118,0.09257855547626488,0.3041431212163729,18.62775745441474,61.01237002635471,1463.6162914157487,1862.3558805585967,-398.739589142848,0.9956573410991488,1.2669087622847597,-0.27125142118561085,1190.301836348834,0.8097291403733565,81.32608548634431,0.9027777777777778,715.0,0.08702064896755163,59.0,0.9129793510324484,619.0,0.09722222222222222,77.0,0.9237726098191215,0.9027777777777778,0.9131545338441891,0.8144477264752743,0.907878564405113,0.8863423362454371,0.9074829931972789,0.09172586438705276,0.9082741356129472,0.09251700680272108,0.9079042763857748,0.9074829931972789,0.9075572928564087,0.8144477264752742,0.907878564405113,0.8705537777995,0.9070867283485866,0.9074829931972789,12.735,1.781,12.671875,1.765625,12671.875,1765.625,2825444.0,2822283.0,315486.0,90.74829931972789,50.0,?
BaseReduzida1_weka,5,1,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071618E7,13238.0,1471.0,1329.0,142.0,0.0,90.34670292318151,9.653297076818491,0.0,0.8062854609764648,0.09659391744933651,0.310674096849114,19.436534155040643,62.32555778167747,1464.5086171878236,1944.4962210382205,-479.9876038503969,0.9955870953010357,1.3218873018614687,-0.32630020656043296,1179.145345612063,0.8015943885873984,80.51474274533663,0.8940731399747793,709.0,0.0855457227138643,58.0,0.9144542772861357,620.0,0.10592686002522068,84.0,0.924380704041721,0.8940731399747793,0.908974358974359,0.8067931096798956,0.9042637086304575,0.8835679694716332,0.9034670292318151,0.09493961197090008,0.9050603880290998,0.09653297076818491,0.9042394092674083,0.9034670292318151,0.9035706403557704,0.8067931096798957,0.9042637086304575,0.8656865818286791,0.90311236038443,0.9034670292318151,12.516,1.523,12.421875,1.515625,12421.875,1515.625,2825231.0,2822070.0,315699.0,90.34670292318151,50.0,?
BaseReduzida1_weka,5,2,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071618E7,13238.0,1471.0,1314.0,157.0,0.0,89.32698844323589,10.673011556764106,0.0,0.7857083870345162,0.10678952189459329,0.32667108671914835,21.48808376876716,65.53477711019445,1464.5086171878236,2149.8838190286674,-685.3752018408438,0.9955870953010357,1.4615117736428738,-0.4659246783418381,1149.0182704521483,0.7811137120680818,78.45759710574556,0.8877679697351829,704.0,0.10029498525073746,68.0,0.8997050147492626,610.0,0.11223203026481715,89.0,0.9119170984455959,0.8877679697351829,0.8996805111821087,0.7860313470312466,0.8937364922422227,0.8700738501972853,0.8932698844323589,0.10579689994791354,0.8942031000520866,0.10673011556764106,0.8938301011623705,0.8932698844323589,0.8933676499819195,0.7860313470312466,0.8937364922422226,0.8522382122231301,0.8928322672105169,0.8932698844323589,11.898,1.506,11.890625,1.5,11890.625,1500.0,2825231.0,2822070.0,315699.0,89.32698844323589,50.0,?
BaseReduzida1_weka,5,3,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071618E7,13238.0,1471.0,1305.0,166.0,0.0,88.71515975526853,11.284840244731475,0.0,0.773496662548188,0.11290688456174751,0.3359037980812709,22.719013537003104,67.38698780724846,1464.5086171878236,2273.11637782292,-808.6077606350966,0.9955870953010357,1.5452864567117064,-0.5496993614106707,1130.9420253561989,0.7688253061564915,77.22330972199089,0.880201765447667,698.0,0.10471976401179942,71.0,0.8952802359882006,607.0,0.11979823455233292,95.0,0.9076723016905072,0.880201765447667,0.8937259923175417,0.7739117441087178,0.8877410007179338,0.8635166794591542,0.8871515975526852,0.11166959611681757,0.8883304038831825,0.11284840244731476,0.8878531600873116,0.8871515975526852,0.8872659348529436,0.7739117441087178,0.8877410007179337,0.8445612027584292,0.8867180686225389,0.8871515975526852,13.155,1.774,13.140625,1.78125,13140.625,1781.25,2825231.0,2822070.0,315699.0,88.71515975526853,50.0,?
BaseReduzida1_weka,5,4,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071619E7,13238.0,1471.0,1320.0,151.0,0.0,89.73487423521414,10.26512576478586,0.0,0.7937658363299916,0.10271128011649051,0.32036815871769564,20.66746392327654,64.27032182624112,1464.5086171878236,2067.728779832493,-603.2201626446692,0.9955870953010357,1.4056619849303147,-0.4100748896292789,1161.0691005161145,0.7893059826758086,79.28045536158201,0.8953341740226987,710.0,0.10029498525073746,68.0,0.8997050147492626,610.0,0.10466582597730138,83.0,0.9125964010282777,0.8953341740226987,0.9038828771483131,0.7939324647150791,0.8975195943859806,0.8735029461543977,0.8973487423521413,0.10230955358018023,0.8976904464198199,0.1026512576478586,0.8976787782542223,0.8973487423521413,0.8974202317919243,0.7939324647150792,0.8975195943859805,0.8572199982983568,0.8968721460869209,0.8973487423521413,12.322,1.585,12.265625,1.578125,12265.625,1578.125,2825231.0,2822070.0,315699.0,89.73487423521414,50.0,?
BaseReduzida1_weka,5,5,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071619E7,13238.0,1471.0,1336.0,135.0,0.0,90.82256968048947,9.177430319510536,0.0,0.8154608298570875,0.09183596870821671,0.30291986681611577,18.479144335301605,60.769951064298745,1464.5086171878236,1848.6486753093411,-384.14005812151754,0.9955870953010357,1.2567292150301435,-0.2611421197291078,1193.2046473533576,0.8111520376297469,81.47474404381254,0.9104665825977302,722.0,0.0943952802359882,64.0,0.9056047197640118,614.0,0.08953341740226986,71.0,0.9185750636132316,0.9104665825977302,0.9145028499050032,0.8154981642078154,0.9080356511808709,0.8845983844115239,0.9082256968048946,0.0921543944431527,0.9078456055568472,0.09177430319510536,0.9083314567576807,0.9082256968048946,0.9082579345684315,0.8154981642078154,0.9080356511808709,0.8710699819182844,0.9077283141674686,0.9082256968048946,13.071,1.446,12.984375,1.453125,12984.375,1453.125,2825231.0,2822070.0,315699.0,90.82256968048947,50.0,?
BaseReduzida1_weka,5,6,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071619E7,13238.0,1471.0,1331.0,140.0,0.0,90.48266485384093,9.517335146159075,0.0,0.8087644814893229,0.09523450352330239,0.3084784928110528,19.16118677619573,61.87852265899773,1464.7329040366542,1917.1112079728264,-452.3783039361722,0.9957395676659784,1.3032707056239472,-0.3075311379579689,1183.3818139405182,0.8044743806529695,80.79164540369365,0.9040404040404041,716.0,0.09425625920471281,64.0,0.9057437407952872,615.0,0.09595959595959595,76.0,0.9179487179487179,0.9040404040404041,0.910941475826972,0.8088731548600255,0.9048920724178456,0.8815282635133077,0.9048266485384092,0.09504250370271802,0.9049574962972821,0.09517335146159075,0.9050545281808459,0.9048266485384092,0.9048802090694039,0.8088731548600254,0.9048920724178456,0.8668056377572638,0.9043758474025371,0.9048266485384092,12.344,1.614,12.296875,1.625,12296.875,1625.0,2825231.0,2822070.0,315699.0,90.48266485384093,50.0,?
BaseReduzida1_weka,5,7,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.02104071619E7,13238.0,1471.0,1319.0,152.0,0.0,89.66689326988443,10.333106730115567,0.0,0.7923292831760267,0.10339098707950777,0.32142722984088334,20.80227166744189,64.47594431521851,1464.7329040366542,2081.421286365184,-616.68838232853,0.9957395676659784,1.4149702830490716,-0.41923071538309314,1159.2797456518695,0.7880895619659207,79.14615302605772,0.8977272727272727,711.0,0.10456553755522828,71.0,0.8954344624447718,608.0,0.10227272727272728,81.0,0.9092071611253197,0.8977272727272727,0.9034307496823379,0.7924032436806053,0.8965808675860222,0.8712846470182025,0.8966689326988443,0.10350719752679988,0.8964928024732002,0.10333106730115568,0.8968509098893593,0.8966689326988443,0.8967183611855658,0.7924032436806053,0.8965808675860223,0.856120244993724,0.8961598192856134,0.8966689326988443,12.755,1.706,12.65625,1.6875,12656.25,1687.5,2825231.0,2822070.0,315699.0,89.66689326988443,50.0,?
BaseReduzida1_weka,5,8,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.0210407162E7,13238.0,1471.0,1317.0,154.0,0.0,89.53093133922502,10.469068660774983,0.0,0.7899495027232923,0.10475040100554195,0.3235349718488215,21.075785815982904,64.89874189961093,1464.7329040366542,2108.806299430576,-644.0733953939218,0.9957395676659784,1.4335868792865913,-0.4378473116206131,1155.2627342704275,0.7853587588514123,78.87190429645169,0.8863636363636364,702.0,0.09425625920471281,64.0,0.9057437407952872,615.0,0.11363636363636363,90.0,0.9164490861618799,0.8863636363636364,0.9011553273427472,0.7904467036038798,0.8960536885794618,0.8734900133493123,0.8953093133922502,0.10320193623332662,0.8967980637666735,0.10469068660774983,0.8960889362177967,0.8953093133922502,0.8954191373537481,0.7904467036038799,0.8960536885794619,0.8550885523918836,0.8949418255210846,0.8953093133922502,12.474,1.424,12.453125,1.421875,12453.125,1421.875,2825231.0,2822070.0,315699.0,89.53093133922502,50.0,?
BaseReduzida1_weka,5,9,weka.classifiers.meta.AdaBoostM1,'-P 100 -S 1 -I 15 -W weka.classifiers.lazy.IBk -- -K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-1178107808933117974,2.0210407162E7,13238.0,1471.0,1336.0,135.0,0.0,90.82256968048947,9.177430319510536,0.0,0.8161922259914198,0.09183596870821656,0.3029198668161142,18.477401404843118,60.76350306250555,1464.7329040366542,1848.6486753093411,-383.9157712726869,0.9957395676659784,1.2567292150301435,-0.26098964736416513,1193.424342394123,0.8113013884392406,81.47726722770871,0.8876262626262627,703.0,0.06774668630338733,46.0,0.9322533136966127,633.0,0.11237373737373738,89.0,0.9385847797062751,0.8876262626262627,0.9123945489941596,0.8175946450342019,0.9099397881614376,0.8936155593120148,0.9082256968048946,0.08834612048201934,0.9116538795179807,0.09177430319510536,0.9100337862297692,0.9082256968048946,0.9083536487279056,0.8175946450342019,0.9099397881614376,0.872839980838627,0.9080174029767372,0.9082256968048946,12.359,1.417,12.359375,1.421875,12359.375,1421.875,2825231.0,2822070.0,315699.0,90.82256968048947,50.0,?
